Test(0);NodesCount: 768;ChanceToJoin: 72;IsPlanar: True;DistanceBetweenPoints: 73
BidirectionalBFS;00:00:00.0203984;329;35;42
BidirectionalDFS;00:00:00.0173371;589;99;190
DFS;00:00:00.0045535;786;121;278
;;;;
Test(152);NodesCount: 737;ChanceToJoin: 59;IsPlanar: True;DistanceBetweenPoints: 42
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0055402;598;40;41
AStar;00:00:00.0070565;190;29;41
DIJKSTRA;00:00:00.0107250;577;40;41
RandomizedWalk;00:00:00.0924389;494;0;51
RandomizedDFS;00:00:00.0040655;237;58;99
BidirectionalBFS;00:00:00.0852572;297;34;41
BidirectionalDFS;00:00:00.0820888;169;43;61
DFS;00:00:00.0008217;84;28;61
;;;;
Test(153);NodesCount: 922;ChanceToJoin: 34;IsPlanar: True;DistanceBetweenPoints: 45
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0044914;535;25;35
AStar;00:00:00.0050537;165;21;35
DIJKSTRA;00:00:00.0098302;512;26;35
RandomizedWalk;00:00:00.0834699;466;0;105
RandomizedDFS;00:00:00.0148177;415;51;119
BidirectionalBFS;00:00:00.0777870;289;34;35
BidirectionalDFS;00:00:00.0754976;461;52;89
DFS;00:00:00.0024755;366;32;99
;;;;
Test(154);NodesCount: 752;ChanceToJoin: 66;IsPlanar: True;DistanceBetweenPoints: 50
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0035767;428;19;39
AStar;00:00:00.0080464;233;28;39
DIJKSTRA;00:00:00.0080651;421;18;39
RandomizedWalk;00:00:00.0593667;516;0;91
RandomizedDFS;00:00:00.0112188;700;105;87
BidirectionalBFS;00:00:00.0581989;367;36;39
BidirectionalDFS;00:00:00.0531074;567;78;165
DFS;00:00:00.0044875;509;77;221
;;;;
Test(155);NodesCount: 839;ChanceToJoin: 40;IsPlanar: True;DistanceBetweenPoints: 87
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0046709;548;20;78
AStar;00:00:00.0126796;367;18;78
DIJKSTRA;00:00:00.0083672;542;19;78
RandomizedWalk;00:00:00.1556054;687;0;94
RandomizedDFS;00:00:00.0114395;732;81;114
BidirectionalBFS;00:00:00.1577137;504;34;78
BidirectionalDFS;00:00:00.1548948;555;62;92
DFS;00:00:00.0015088;314;24;96
;;;;
Test(156);NodesCount: 821;ChanceToJoin: 76;IsPlanar: True;DistanceBetweenPoints: 89
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0058290;665;33;53
AStar;00:00:00.0148741;391;31;53
DIJKSTRA;00:00:00.0111871;657;34;53
RandomizedWalk;00:00:00.4233848;679;0;61
RandomizedDFS;00:00:00.0031444;200;63;127
BidirectionalBFS;00:00:00.4222768;418;38;53
BidirectionalDFS;00:00:00.4176763;421;64;151
DFS;00:00:00.0040676;443;92;253
;;;;
Test(157);NodesCount: 648;ChanceToJoin: 69;IsPlanar: True;DistanceBetweenPoints: 54
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0025864;312;22;34
AStar;00:00:00.0047449;145;24;34
DIJKSTRA;00:00:00.0052611;297;23;34
RandomizedWalk;00:00:00.0351287;366;0;90
RandomizedDFS;00:00:00.0105397;574;83;60
BidirectionalBFS;00:00:00.0466940;253;37;34
BidirectionalDFS;00:00:00.0430960;226;34;88
DFS;00:00:00.0013021;250;36;100
;;;;
Test(158);NodesCount: 703;ChanceToJoin: 43;IsPlanar: True;DistanceBetweenPoints: 82
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0043705;481;27;46
AStar;00:00:00.0073763;224;21;46
DIJKSTRA;00:00:00.0153656;477;27;46
RandomizedWalk;00:00:00.4174940;429;0;48
RandomizedDFS;00:00:00.0061633;387;62;82
BidirectionalBFS;00:00:00.4188590;227;19;46
BidirectionalDFS;00:00:00.4169639;635;51;56
DFS;00:00:00.0017161;392;45;56
;;;;
Test(159);NodesCount: 825;ChanceToJoin: 78;IsPlanar: True;DistanceBetweenPoints: 63
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0023024;282;32;25
AStar;00:00:00.0016952;66;22;25
DIJKSTRA;00:00:00.0043422;262;33;25
RandomizedWalk;00:00:00.0069366;123;0;35
RandomizedDFS;00:00:00.0072060;440;60;109
BidirectionalBFS;00:00:00.0150380;153;28;25
BidirectionalDFS;00:00:00.0127219;100;31;29
DFS;00:00:00.0023742;277;50;73
;;;;
Test(160);NodesCount: 848;ChanceToJoin: 46;IsPlanar: True;DistanceBetweenPoints: 62
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0026309;330;25;31
AStar;00:00:00.0043838;149;18;31
DIJKSTRA;00:00:00.0055324;304;24;31
RandomizedWalk;00:00:00.0680119;488;0;133
RandomizedDFS;00:00:00.0092667;531;95;293
BidirectionalBFS;00:00:00.0811904;242;34;31
BidirectionalDFS;00:00:00.0787379;633;91;277
DFS;00:00:00.0048914;465;74;267
;;;;
Test(161);NodesCount: 704;ChanceToJoin: 58;IsPlanar: True;DistanceBetweenPoints: 74
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0042212;523;33;31
AStar;00:00:00.0054212;146;28;31
DIJKSTRA;00:00:00.0096369;485;33;31
RandomizedWalk;00:00:00.0588609;409;0;51
RandomizedDFS;00:00:00.0067952;383;54;59
BidirectionalBFS;00:00:00.0544556;189;30;31
BidirectionalDFS;00:00:00.0515738;160;31;71
DFS;00:00:00.0063734;657;77;57
;;;;
Test(162);NodesCount: 728;ChanceToJoin: 44;IsPlanar: True;DistanceBetweenPoints: 47
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0024473;313;24;26
AStar;00:00:00.0043952;137;20;26
DIJKSTRA;00:00:00.0054392;287;23;26
RandomizedWalk;00:00:00.0640653;496;0;36
RandomizedDFS;00:00:00.0050714;277;52;100
BidirectionalBFS;00:00:00.0596356;165;30;26
BidirectionalDFS;00:00:00.0568134;190;35;52
DFS;00:00:00.0015256;150;50;108
;;;;
Test(163);NodesCount: 768;ChanceToJoin: 37;IsPlanar: True;DistanceBetweenPoints: 80
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0014563;179;15;28
AStar;00:00:00.0010498;49;10;28
DIJKSTRA;00:00:00.0027064;165;16;28
RandomizedWalk;00:00:00.1507324;719;0;30
RandomizedDFS;00:00:00.0133361;757;59;38
BidirectionalBFS;00:00:00.1545152;73;12;28
BidirectionalDFS;00:00:00.1516007;231;29;50
DFS;00:00:00.0011916;221;45;98
;;;;
Test(164);NodesCount: 938;ChanceToJoin: 35;IsPlanar: True;DistanceBetweenPoints: 72
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0052601;627;32;39
AStar;00:00:00.0103451;283;31;39
DIJKSTRA;00:00:00.0118560;617;32;39
RandomizedWalk;00:00:00.0256624;234;0;47
RandomizedDFS;00:00:00.0032225;173;53;119
BidirectionalBFS;00:00:00.0206394;394;34;39
BidirectionalDFS;00:00:00.0179490;282;54;69
DFS;00:00:00.0041442;449;76;209
;;;;
Test(165);NodesCount: 601;ChanceToJoin: 75;IsPlanar: True;DistanceBetweenPoints: 96
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0049113;541;26;46
AStar;00:00:00.0147041;358;29;46
DIJKSTRA;00:00:00.0105492;536;26;46
RandomizedWalk;00:00:00.0857610;416;0;70
RandomizedDFS;00:00:00.0055421;267;39;74
BidirectionalBFS;00:00:00.0872490;395;32;46
BidirectionalDFS;00:00:00.0850918;399;61;64
DFS;00:00:00.0031514;528;54;96
;;;;
Test(166);NodesCount: 689;ChanceToJoin: 37;IsPlanar: True;DistanceBetweenPoints: 75
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0032364;400;23;75
AStar;00:00:00.0080556;273;20;75
DIJKSTRA;00:00:00.0084943;392;24;75
RandomizedWalk;00:00:00.0774816;483;0;97
RandomizedDFS;00:00:00.0074879;494;80;205
BidirectionalBFS;00:00:00.0791791;466;37;75
BidirectionalDFS;00:00:00.0770511;463;49;129
DFS;00:00:00.0047632;607;57;119
;;;;
Test(167);NodesCount: 981;ChanceToJoin: 79;IsPlanar: True;DistanceBetweenPoints: 77
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0057611;625;27;47
AStar;00:00:00.0089885;271;21;47
DIJKSTRA;00:00:00.0100096;609;27;47
RandomizedWalk;00:00:00.0317658;358;0;69
RandomizedDFS;00:00:00.0130219;822;113;143
BidirectionalBFS;00:00:00.0525724;262;27;47
BidirectionalDFS;00:00:00.0492262;120;27;59
DFS;00:00:00.0054811;913;103;77
;;;;
Test(168);NodesCount: 972;ChanceToJoin: 61;IsPlanar: True;DistanceBetweenPoints: 64
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0059506;688;35;41
AStar;00:00:00.0092676;238;30;41
DIJKSTRA;00:00:00.0131497;669;33;41
RandomizedWalk;00:00:00.0309582;286;0;43
RandomizedDFS;00:00:00.0082997;460;74;109
BidirectionalBFS;00:00:00.0256207;350;36;41
BidirectionalDFS;00:00:00.0227851;479;54;143
DFS;00:00:00.0030597;339;62;167
;;;;
Test(169);NodesCount: 760;ChanceToJoin: 38;IsPlanar: True;DistanceBetweenPoints: 65
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0016175;212;22;20
AStar;00:00:00.0015240;58;20;20
DIJKSTRA;00:00:00.0031400;182;20;20
RandomizedWalk;00:00:00.0291645;317;0;20
RandomizedDFS;00:00:00.0027832;159;31;66
BidirectionalBFS;00:00:00.0356475;121;32;20
BidirectionalDFS;00:00:00.0333426;250;53;102
DFS;00:00:00.0008940;92;33;64
;;;;
Test(170);NodesCount: 776;ChanceToJoin: 78;IsPlanar: True;DistanceBetweenPoints: 92
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0039152;448;24;52
AStar;00:00:00.0087141;259;22;52
DIJKSTRA;00:00:00.0083178;431;26;52
RandomizedWalk;00:00:00.0309376;360;0;78
RandomizedDFS;00:00:00.0032399;182;57;102
BidirectionalBFS;00:00:00.0417444;448;38;52
BidirectionalDFS;00:00:00.0381476;361;38;82
DFS;00:00:00.0042563;474;101;230
;;;;
Test(171);NodesCount: 609;ChanceToJoin: 62;IsPlanar: True;DistanceBetweenPoints: 68
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0049248;550;34;33
AStar;00:00:00.0083871;184;42;33
DIJKSTRA;00:00:00.0120820;547;33;33
RandomizedWalk;00:00:00.1486280;470;0;33
RandomizedDFS;00:00:00.0141036;502;76;117
BidirectionalBFS;00:00:00.1565059;306;45;33
BidirectionalDFS;00:00:00.1544172;256;53;91
DFS;00:00:00.0035600;276;59;97
;;;;
Test(172);NodesCount: 907;ChanceToJoin: 43;IsPlanar: True;DistanceBetweenPoints: 75
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0040283;444;28;40
AStar;00:00:00.0063422;197;18;40
DIJKSTRA;00:00:00.0075203;421;28;40
RandomizedWalk;00:00:00.6053781;904;0;42
RandomizedDFS;00:00:00.0020503;117;39;88
BidirectionalBFS;00:00:00.6044222;204;22;40
BidirectionalDFS;00:00:00.6018336;276;41;82
DFS;00:00:00.0047368;770;74;82
;;;;
Test(173);NodesCount: 973;ChanceToJoin: 41;IsPlanar: True;DistanceBetweenPoints: 85
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0065492;673;23;47
AStar;00:00:00.0099069;254;37;47
DIJKSTRA;00:00:00.0109566;654;23;47
RandomizedWalk;00:00:00.2241760;489;0;75
RandomizedDFS;00:00:00.0072877;472;70;183
BidirectionalBFS;00:00:00.2167718;351;36;47
BidirectionalDFS;00:00:00.2127396;764;67;107
DFS;00:00:00.0048516;898;77;139
;;;;
Test(174);NodesCount: 609;ChanceToJoin: 72;IsPlanar: True;DistanceBetweenPoints: 104
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0050181;577;30;42
AStar;00:00:00.0101052;265;35;42
DIJKSTRA;00:00:00.0081579;571;30;42
RandomizedWalk;00:00:00.0243733;387;0;58
RandomizedDFS;00:00:00.0018735;120;37;72
BidirectionalBFS;00:00:00.0439527;351;40;42
BidirectionalDFS;00:00:00.0403596;484;54;134
DFS;00:00:00.0012201;274;35;92
;;;;
Test(175);NodesCount: 891;ChanceToJoin: 45;IsPlanar: True;DistanceBetweenPoints: 54
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0020470;253;20;34
AStar;00:00:00.0018968;80;17;34
DIJKSTRA;00:00:00.0041677;239;20;34
RandomizedWalk;00:00:00.0632479;390;0;132
RandomizedDFS;00:00:00.0053553;309;56;82
BidirectionalBFS;00:00:00.0583583;153;24;34
BidirectionalDFS;00:00:00.0558044;394;65;152
DFS;00:00:00.0029538;573;61;136
;;;;
Test(176);NodesCount: 656;ChanceToJoin: 30;IsPlanar: True;DistanceBetweenPoints: 83
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0044401;483;33;30
AStar;00:00:00.0086230;204;37;30
DIJKSTRA;00:00:00.0073319;480;33;30
RandomizedWalk;00:00:00.0145044;279;0;52
RandomizedDFS;00:00:00.0012227;73;35;60
BidirectionalBFS;00:00:00.0192034;192;28;30
BidirectionalDFS;00:00:00.0176264;278;42;42
DFS;00:00:00.0030272;497;53;158
;;;;
Test(177);NodesCount: 974;ChanceToJoin: 66;IsPlanar: True;DistanceBetweenPoints: 67
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0024698;281;19;26
AStar;00:00:00.0031213;111;24;26
DIJKSTRA;00:00:00.0048019;267;19;26
RandomizedWalk;00:00:00.1006340;613;0;126
RandomizedDFS;00:00:00.0050370;300;71;164
BidirectionalBFS;00:00:00.0947340;147;24;26
BidirectionalDFS;00:00:00.0912882;432;55;38
DFS;00:00:00.0064976;842;108;236
;;;;
Test(178);NodesCount: 895;ChanceToJoin: 52;IsPlanar: True;DistanceBetweenPoints: 45
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0022231;287;27;24
AStar;00:00:00.0013630;53;12;24
DIJKSTRA;00:00:00.0047122;265;26;24
RandomizedWalk;00:00:00.0116253;195;0;30
RandomizedDFS;00:00:00.0142975;834;109;116
BidirectionalBFS;00:00:00.0263377;88;16;24
BidirectionalDFS;00:00:00.0211577;92;14;42
DFS;00:00:00.0084379;868;80;48
;;;;
Test(179);NodesCount: 593;ChanceToJoin: 63;IsPlanar: True;DistanceBetweenPoints: 54
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0032296;370;26;29
AStar;00:00:00.0034303;103;22;29
DIJKSTRA;00:00:00.0061291;349;25;29
RandomizedWalk;00:00:00.0844392;322;0;75
RandomizedDFS;00:00:00.0067909;416;65;47
BidirectionalBFS;00:00:00.0901663;222;31;29
BidirectionalDFS;00:00:00.0883255;152;26;37
DFS;00:00:00.0022423;412;65;67
;;;;
Test(180);NodesCount: 672;ChanceToJoin: 59;IsPlanar: True;DistanceBetweenPoints: 90
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0050219;566;22;44
AStar;00:00:00.0132395;312;43;44
DIJKSTRA;00:00:00.0074648;549;22;44
RandomizedWalk;00:00:00.0195624;199;0;84
RandomizedDFS;00:00:00.0028908;158;58;108
BidirectionalBFS;00:00:00.0188208;437;33;44
BidirectionalDFS;00:00:00.0155023;216;52;94
DFS;00:00:00.0012702;183;61;134
;;;;
Test(181);NodesCount: 748;ChanceToJoin: 50;IsPlanar: True;DistanceBetweenPoints: 57
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0027954;325;21;38
AStar;00:00:00.0047258;141;27;38
DIJKSTRA;00:00:00.0046512;296;22;38
RandomizedWalk;00:00:00.1886964;641;0;66
RandomizedDFS;00:00:00.0014908;80;34;62
BidirectionalBFS;00:00:00.1911778;187;23;38
BidirectionalDFS;00:00:00.1889940;214;21;48
DFS;00:00:00.0007280;98;17;48
;;;;
Test(182);NodesCount: 846;ChanceToJoin: 42;IsPlanar: True;DistanceBetweenPoints: 82
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0068896;710;33;57
AStar;00:00:00.0120796;347;32;57
DIJKSTRA;00:00:00.0104204;700;34;57
RandomizedWalk;00:00:00.0693380;511;0;93
RandomizedDFS;00:00:00.0081480;464;70;113
BidirectionalBFS;00:00:00.0685614;337;40;57
BidirectionalDFS;00:00:00.0661597;297;40;57
DFS;00:00:00.0024166;575;68;131
;;;;
Test(183);NodesCount: 557;ChanceToJoin: 63;IsPlanar: True;DistanceBetweenPoints: 48
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0042224;456;31;28
AStar;00:00:00.0070297;174;33;28
DIJKSTRA;00:00:00.0073386;438;30;28
RandomizedWalk;00:00:00.0232605;343;0;108
RandomizedDFS;00:00:00.0010966;68;31;56
BidirectionalBFS;00:00:00.0441792;188;29;28
BidirectionalDFS;00:00:00.0426222;169;28;82
DFS;00:00:00.0010643;164;31;88
;;;;
Test(184);NodesCount: 673;ChanceToJoin: 59;IsPlanar: True;DistanceBetweenPoints: 103
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0054519;595;26;56
AStar;00:00:00.0093643;276;29;56
DIJKSTRA;00:00:00.0082818;594;27;56
RandomizedWalk;00:00:00.1132104;552;0;84
RandomizedDFS;00:00:00.0057751;381;56;110
BidirectionalBFS;00:00:00.1102194;387;35;56
BidirectionalDFS;00:00:00.1077619;371;52;78
DFS;00:00:00.0007828;156;47;120
;;;;
Test(185);NodesCount: 604;ChanceToJoin: 36;IsPlanar: True;DistanceBetweenPoints: 60
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0031580;337;26;34
AStar;00:00:00.0051799;154;25;34
DIJKSTRA;00:00:00.0051250;326;26;34
RandomizedWalk;00:00:00.0345512;239;0;40
RandomizedDFS;00:00:00.0082102;536;40;104
BidirectionalBFS;00:00:00.0477067;170;23;34
BidirectionalDFS;00:00:00.0457201;232;35;54
DFS;00:00:00.0010934;251;24;64
;;;;
Test(186);NodesCount: 810;ChanceToJoin: 44;IsPlanar: True;DistanceBetweenPoints: 53
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0045311;485;32;28
AStar;00:00:00.0035468;101;17;28
DIJKSTRA;00:00:00.0075346;434;32;28
RandomizedWalk;00:00:00.0681331;459;0;50
RandomizedDFS;00:00:00.0015675;107;17;28
BidirectionalBFS;00:00:00.0715916;137;28;28
BidirectionalDFS;00:00:00.0693984;44;10;28
DFS;00:00:00.0002898;30;12;28
;;;;
Test(187);NodesCount: 697;ChanceToJoin: 48;IsPlanar: True;DistanceBetweenPoints: 61
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0041472;480;41;25
AStar;00:00:00.0035390;98;27;25
DIJKSTRA;00:00:00.0071632;433;45;25
RandomizedWalk;00:00:00.1220496;552;0;27
RandomizedDFS;00:00:00.0025708;206;64;127
BidirectionalBFS;00:00:00.1154574;113;21;25
BidirectionalDFS;00:00:00.1134273;140;37;59
DFS;00:00:00.0010977;232;33;63
;;;;
Test(188);NodesCount: 707;ChanceToJoin: 45;IsPlanar: True;DistanceBetweenPoints: 88
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0054004;623;35;53
AStar;00:00:00.0143773;394;29;53
DIJKSTRA;00:00:00.0087476;619;35;53
RandomizedWalk;00:00:00.4321840;692;0;73
RandomizedDFS;00:00:00.0079856;541;108;133
BidirectionalBFS;00:00:00.4214966;261;29;53
BidirectionalDFS;00:00:00.4170113;260;52;99
DFS;00:00:00.0018178;383;74;157
;;;;
Test(189);NodesCount: 614;ChanceToJoin: 65;IsPlanar: True;DistanceBetweenPoints: 72
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0041580;408;26;35
AStar;00:00:00.0159900;183;22;35
DIJKSTRA;00:00:00.0074985;388;25;35
RandomizedWalk;00:00:00.0081813;188;0;35
RandomizedDFS;00:00:00.0086134;522;72;73
BidirectionalBFS;00:00:00.0171846;198;21;35
BidirectionalDFS;00:00:00.0149907;394;68;139
DFS;00:00:00.0030068;312;59;161
;;;;
Test(190);NodesCount: 773;ChanceToJoin: 42;IsPlanar: True;DistanceBetweenPoints: 46
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0040830;441;32;30
AStar;00:00:00.0036097;108;17;30
DIJKSTRA;00:00:00.0068795;420;33;30
RandomizedWalk;00:00:00.5191889;769;0;38
RandomizedDFS;00:00:00.0086741;585;79;136
BidirectionalBFS;00:00:00.5160011;114;17;30
BidirectionalDFS;00:00:00.5137927;84;12;36
DFS;00:00:00.0043011;309;49;124
;;;;
Test(191);NodesCount: 672;ChanceToJoin: 33;IsPlanar: True;DistanceBetweenPoints: 44
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0032356;352;28;22
AStar;00:00:00.0031742;95;23;22
DIJKSTRA;00:00:00.0057209;336;29;22
RandomizedWalk;00:00:00.0852710;390;0;52
RandomizedDFS;00:00:00.0025637;154;41;68
BidirectionalBFS;00:00:00.0852728;142;34;22
BidirectionalDFS;00:00:00.0831200;155;25;56
DFS;00:00:00.0003591;39;18;30
;;;;
Test(192);NodesCount: 431;ChanceToJoin: 67;IsPlanar: True;DistanceBetweenPoints: 50
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0028557;306;21;28
AStar;00:00:00.0044796;146;18;28
DIJKSTRA;00:00:00.0049716;286;21;28
RandomizedWalk;00:00:00.2292939;399;0;60
RandomizedDFS;00:00:00.0031894;216;41;84
BidirectionalBFS;00:00:00.2249462;203;26;28
BidirectionalDFS;00:00:00.2225810;152;33;58
DFS;00:00:00.0009474;213;40;100
;;;;
Test(193);NodesCount: 711;ChanceToJoin: 70;IsPlanar: True;DistanceBetweenPoints: 102
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0054852;625;31;46
AStar;00:00:00.0101173;278;26;46
DIJKSTRA;00:00:00.0092066;616;31;46
RandomizedWalk;00:00:00.0137000;284;0;60
RandomizedDFS;00:00:00.0106448;632;96;130
BidirectionalBFS;00:00:00.0212214;362;32;46
BidirectionalDFS;00:00:00.0174367;218;58;90
DFS;00:00:00.0054168;556;53;104
;;;;
Test(194);NodesCount: 968;ChanceToJoin: 43;IsPlanar: True;DistanceBetweenPoints: 72
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0041789;476;27;33
AStar;00:00:00.0048661;152;17;33
DIJKSTRA;00:00:00.0075580;455;27;33
RandomizedWalk;00:00:00.1006773;454;0;33
RandomizedDFS;00:00:00.0042603;147;26;51
BidirectionalBFS;00:00:00.0989194;137;20;33
BidirectionalDFS;00:00:00.0961879;364;48;47
DFS;00:00:00.0036054;847;81;91
;;;;
Test(195);NodesCount: 773;ChanceToJoin: 35;IsPlanar: True;DistanceBetweenPoints: 58
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0014594;165;24;18
AStar;00:00:00.0008029;34;9;18
DIJKSTRA;00:00:00.0025268;156;21;18
RandomizedWalk;00:00:00.0020879;51;0;26
RandomizedDFS;00:00:00.0009622;64;16;48
BidirectionalBFS;00:00:00.0148000;71;16;18
BidirectionalDFS;00:00:00.0134449;79;26;28
DFS;00:00:00.0002860;28;12;28
;;;;
Test(196);NodesCount: 875;ChanceToJoin: 62;IsPlanar: True;DistanceBetweenPoints: 60
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0041545;510;26;34
AStar;00:00:00.0078076;210;32;34
DIJKSTRA;00:00:00.0083338;484;28;34
RandomizedWalk;00:00:00.1281090;615;0;40
RandomizedDFS;00:00:00.0055175;365;77;166
BidirectionalBFS;00:00:00.1228907;257;31;34
BidirectionalDFS;00:00:00.1200225;497;57;52
DFS;00:00:00.0024171;260;35;52
;;;;
Test(197);NodesCount: 730;ChanceToJoin: 54;IsPlanar: True;DistanceBetweenPoints: 69
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0016887;211;14;34
AStar;00:00:00.0024048;93;13;34
DIJKSTRA;00:00:00.0031676;197;15;34
RandomizedWalk;00:00:00.0131808;170;0;58
RandomizedDFS;00:00:00.0010944;60;15;40
BidirectionalBFS;00:00:00.0174967;180;21;34
BidirectionalDFS;00:00:00.0157574;85;14;40
DFS;00:00:00.0024040;272;57;94
;;;;
Test(198);NodesCount: 803;ChanceToJoin: 35;IsPlanar: True;DistanceBetweenPoints: 80
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0021251;270;26;31
AStar;00:00:00.0026401;95;21;31
DIJKSTRA;00:00:00.0042087;256;27;31
RandomizedWalk;00:00:00.0097632;130;0;47
RandomizedDFS;00:00:00.0034264;200;45;105
BidirectionalBFS;00:00:00.0322641;157;24;31
BidirectionalDFS;00:00:00.0298869;236;35;45
DFS;00:00:00.0024668;258;39;127
;;;;
Test(199);NodesCount: 631;ChanceToJoin: 46;IsPlanar: True;DistanceBetweenPoints: 55
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0047602;548;27;56
AStar;00:00:00.0136190;420;22;56
DIJKSTRA;00:00:00.0089960;541;25;56
RandomizedWalk;00:00:00.3245718;549;0;78
RandomizedDFS;00:00:00.0074304;476;85;100
BidirectionalBFS;00:00:00.3216178;401;34;56
BidirectionalDFS;00:00:00.3163041;295;33;100
DFS;00:00:00.0012704;158;37;116
;;;;
Test(200);NodesCount: 678;ChanceToJoin: 65;IsPlanar: True;DistanceBetweenPoints: 40
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0062659;675;23;57
AStar;00:00:00.0141100;397;26;57
DIJKSTRA;00:00:00.0109976;673;24;57
RandomizedWalk;00:00:00.1742618;650;0;71
RandomizedDFS;00:00:00.0082890;298;77;151
BidirectionalBFS;00:00:00.1708659;409;35;57
BidirectionalDFS;00:00:00.1681418;475;77;159
DFS;00:00:00.0022349;356;93;231
;;;;
Test(201);NodesCount: 628;ChanceToJoin: 65;IsPlanar: True;DistanceBetweenPoints: 69
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0027900;324;25;36
AStar;00:00:00.0034468;110;22;36
DIJKSTRA;00:00:00.0049956;309;22;36
RandomizedWalk;00:00:00.0060089;142;0;50
RandomizedDFS;00:00:00.0088267;562;99;94
BidirectionalBFS;00:00:00.0145620;180;25;36
BidirectionalDFS;00:00:00.0126347;175;31;58
DFS;00:00:00.0009936;100;21;62
;;;;
Test(202);NodesCount: 905;ChanceToJoin: 35;IsPlanar: True;DistanceBetweenPoints: 49
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0026005;319;16;43
AStar;00:00:00.0058358;210;15;43
